"Chapstick Total Hydration Vitamin Enriched Tinted Lip Oil, Sheer Plum",Lip Balm,OCTYLDODECANOL  RICINUS COMMUNIS (CASTOR) SEED OIL  ETHYLCELLULOSE  CAPRYLIC/CAPRIC TRIGLYCERIDE  TRIHYDROXYSTEARIN  PHENOXYETHANOL  POLYGLYCERYL-3 DIISOSTEARATE  FLAVOR  RED 33 LAKE  LINUM USITATISSIMUM (LINSEED) SEED OIL  OLEA EUROPAEA (OLIVE) FRUIT OIL  RIBES NIGRUM (BLACK CURRANT) SEED OIL  TOCOPHEROL  ASCORBYL PALMITATE  ETHYLHEXYLGLYCERIN  HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL  WATER  GLYCINE SOJA (SOYBEAN) OIL  CITRUS GRANDIS (GRAPEFRUIT) PEEL EXTRACT,4
"Arm & Hammer Essentials Whiten & Strengthen Fluoride Toothpaste, Fresh",Toothpaste,Active Ingredients: Sodium Fluoride 0.24%; Inactive Ingredients:  SODIUM BICARBONATE (BAKING SODA)  PEG-8  HYDRATED SILICA  GLYCERIN  CALCIUM SULFATE  FLAVOR  SODIUM METHYL COCOYL TAURATE  POTASSIUM PHOSPHATE  SODIUM CARBONATE  XANTHAN GUM  REBAUDIANA A (STEVIA LEAF EXTRACT),4
"Aim Multi-Benefit Cavity Protection Gel Toothpaste, Ultra Mint (2019",Toothpaste,Active Ingredients: Sodium fluoride Anticavity 0.24%; Inactive Ingredients: INACTIVE INGREDIENTS SORBITOL  WATER  HYDRATED SILICA  PEG-8  SODIUM LAURYL SULFATE  SD ALCOHOL 38-B  FLAVOR  CELLULOSE GUM  SODIUM SACCHARIN  BLUE 1  YELLOW 10.,4
"Active Wow All Natural Whitening Toothpaste, Charcoal + Mint, Charcoal +",Toothpaste,CALCIUM CARBONATE  WATER (PURIFIED)  XYLITOL  HYDRATED SILICA  GLYCERIN  FLAVOR  CHARCOAL POWDER  SODIUM LAUROYL SARCOSINATE  SODIUM BICARBONATE  COCOS NUCIFERA (COCONUT) OIL  MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL  XANTHAN GUM  CITRIC ACID,4
"365 Everyday Value Foaming Hand Soap, Sandalwood (2019 formulation)",Liquid Hand Soap,WATER  SODIUM MYRISTOYL SARCOSINATE  SODIUM COCOAMPHOACETATE  PHENOXYETHANOL  NATURAL FRAGRANCE  GLYCERIN  DISODIUM COCOAMPHODIPROPIONATE  CAPRYLYL GLYCOL  COCAMIDOPROPYL HYDROXYSULTAINE  CITRIC ACID  ALLANTOIN  TOCOPHEROL (VITAMIN E)  ORGANIC ALOE BARBADENSIS  BUTYROSPERMUM PARKII (SHEA BUTTER).,4
"Vanity Planet Teeth Whitening System, Active Whitening Rating",Tooth Whitening,Water  Glycerin  Hydrogen Peroxide (12%)  Potassium Nitrate  Sodium Hydroxide  Disodium EDTA  Sodium Fluoride  Flavor,3
"Up&up, Maximum Strength Sensitive Toothpaste With Fluoride Rating",Toothpaste,ACTIVE INGREDIENTS: POTASSIUM NITRATE 5%  SODIUM FLUORIDE 0.24% (0.15% W/V FLUORIDE ION). INACTIVE INGREDIENTS; WATER  SORBITOL  HYDRATED SILICA  GLYCERIN  PENTASODIUM TRIPHOSPHATE  PEG-8  FLAVOR  TITANIUM DIOXIDE  SODIUM METHYL COCOYL TAURATE  COCAMIDOPROPYL BETAINE  XANTHAN GUM  SODIUM HYDROXIDE  SODIUM SACCHARIN,3
Up&up Anticavity Alcohol Free Fluoride Mouth Rinse Rating,Mouthwash,Active Ingredients: Sodium fluoride (0.01% w/v fluoride ion) 0.02%; Inactive Ingredients: WATER  GLYCERIN  CETYLPYRIDINIUM CHLORIDE  FLAVOR  SODIUM SACCHARIN  PHOSPHORIC ACID  SODIUM BENZOATE  SUCRALOSE  POLOXAMER 407  BENZOIC ACID  DISODIUM PHOSPHATE  PROPYLENE GLYCOL  RED 33  GREEN 3,3
Up&up Anticavity Alcohol Free Fluoride Mouth Rinse (2019 formulation),Mouthwash,ACTIVE INGREDIENT: SODIUM FLUORIDE ION 0.02%  INACTIVE INGREDIENTS: WATER  GLYCERIN  FLAVOR  CETYLPYRIDINIUM CHLORIDE  PHOSPHORIC ACID  SODIUM BENZOATE  SUCRALOSE  BENZOIC ACID  SODIUM SACCHARIN  POLOXAMER 407  PROPYLENE GLYCOL  DISODIUM PHOSPHATE  RED 33  GREEN 3,3
"Twice. Oral Wellness Toothpaste With Fluoride, Calming Vanilla Lavender",Toothpaste,Active Ingredients: Potassium nitrate 5.0% Sodium Fluoride 0.24%; Inactive Ingredients: WATER  HYDRATED SILICA  SORBITOL  GLYCERIN (VEGETABLE)  PENTASODIUM TRIPHOSPHATE  COCAMIDOPROPYL BETAINE  FLAVOR  RETINYL PALMITATE (VITAMIN A)  TOCOPHEROL (VITAMIN E)  ALOE BARBADENSIS LEAF JUICE (ALOE VERA)  XYLITOL  SODIUM SACCHARIN  SUCRALOSE  LAURYL GLUCOSIDE  CELLULOSE GUM  TITANIUM DIOXIDE  SODIUM BENZOATE  CITRIC ACID.,3
"Twice Science + Wellness Toothpaste, Invigorating Wintergreen and",Toothpaste,Active Ingredients: Potassium nitrate 5.0%  Sodium fluoride 0.24%; Inactive Ingredients: WATER  HYDRATED SILICA  SORBITOL  GLYCERIN (VEGETABLE)  PENTASODIUM TRIPHOSPHATE  COCAMIDOPROPYL BETAINE  FLAVOR  RETINYL PALMITATE (VITAMIN A)  TOCOPHEROL (VITAMIN E)  ALOE BARBADENSIS LEAF JUICE (ALOE VERA)  XYLITOL  SODIUM SACCHARIN  SUCRALOSE  LAURYL GLUCOSIDE  CELLULOSE GUM  TITANIUM DIOXIDE  SODIUM BENZOATE  CITRIC ACID.,3
"Twice Oral Wellness Toothpaste, Cooling Spearmint Eucalyptus Rating",Toothpaste,Active Ingredients: Potassium nitrate 5.0%  Sodium Fluoride 0.24%; Inactive Ingredients: WATER  HYDRATED SILICA  SORBITOL  GLYCERIN (VEGETABLE)  PENTASODIUM TRIPHOSPHATE  COCAMIDOPROPYL BETAINE  FLAVOR  RETINYL PALMITATE (VITAMIN A)  TOCOPHEROL (VITAMIN E)  ALOE BARBADENSIS LEAF JUICE (ALOE VERA)  XYLITOL  SODIUM SACCHARIN  SUCRALOSE  LAURYL GLUCOSIDE  CELLULOSE GUM  TITANIUM DIOXIDE  SODIUM BENZOATE  CITRIC ACID.,3
"Topcare Everyday, Alcohol Free, Fluoride Anticavity Mouthwash, Refreshing",Mouthwash,Active Ingredients: Sodium Fluoride (0.01% w/v Fluoride Ion) 0.02%; Inactive Ingredients: INACTIVE INGREDIENTS: WATER  GLYCERIN  FLAVOR  CETYLPYRIDINIUM CHLORIDE  SODIUM SACCHARIN  PHOSPHORIC ACID  SODIUM BENZOATE  SUCRALOSE  POLOXAMER 407  BENZOIC ACID  DISODIUM PHOSPHATE  PROPYLENE GLYCOL  BLUE 1,3
Topcare Everyday Maximum Strength With Fluoride Sensitive Anticavity,Toothpaste,Active Ingredients: Potassium Nitrate 5.0%  Sodium Fluoride (0.15% W/V Fluoride Ion) 0.24%; Inactive Ingredients: D&C YELLOW #10  FD&C BLUE #1  FLAVOR  GLYCERIN  HYDRATED SILICA  SODIUM LAURYL SULFATE  SODIUM SACCHARIN  SORBITOL  TITANIUM DIOXIDE  TRISODIUM PHOSPHATE  WATER  XANTHAN GUM,3
"Topcare Enamel Guard Daily Anti Cavity Fluoride Toothpaste, Fresh Mint",Toothpaste,Active Ingredients: Potassium Nitrate 5.0%  SODIUM FLUORIDE W/V FLUORIDE ION 0.15%; Inactive Ingredients: COCAMIDOPROPYL BETAINE  FLAVOR  GLYCERIN  HYDRATED SILICA  PEG-8  SODIUM HYDROXIDE  SODIUM SACCHARIN  SORBITOL  TITANIUM DIOXIDE  WATER  XANTHAN GUM,3
"Toms of Maine Luminous White Anticavity Toothpaste, Wintergreen (2020",Tooth Whitening,Active Ingredients: Sodium Fluoride 0.24%; Inactive Ingredients:  WATER  HYDRATED SILICA  GLYCERIN  SORBITOL  XYLITOL  NATURAL FLAVOR  SODIUM LAURYL SULFATE  CHARCOAL POWDER  XANTHAN GUM  CARRAGEENAN.,3
Tom's of Maine Wicked Fresh! Cool Peppermint Toothpaste (2018,Toothpaste,Active Ingredients: SODIUM MONOFLUOROPHOSPHATE (0.13% W/V FLUORIDE ION) 0.76%; Inactive Ingredients: GLYCERIN  WATER  CALCIUM CARBONATE  XYLITOL  HYDRATED SILICA  SODIUM LAURYL SULFATE  NATURAL FLAVOR*  CARRAGEENAN  BENZYL ALCOHOL  GLYCYRRHIZA URALENSIS (LICORICE) ROOT EXTRACT.,3
Tom's of Maine Wicked Cool! Mild Mint Fluoride Toothpaste (2018,Baby Toothpaste,Active Ingredients: SODIUM MONOFLUOROPHOSPHATE (0.13% W/V FLUORIDE ION) 0.76%; Inactive Ingredients: GLYCERIN  WATER  CALCIUM CARBONATE  HYDRATED SILICA  CARRAGEENAN  SODIUM LAURYL SULFATE  NATURAL FLAVOR*,3
"Tom's of Maine Whole Care with Fluoride Natural Toothpaste Gel, Spearmint",Toothpaste,Active Ingredients: SODIUM MONOFLUOROPHOSPHATE (0.14% W/V FLUORIDE ION) 0.76%; Inactive Ingredients: WATER  HYDRATED SILICA  SORBITOL  XYLITOL  GLYCERIN  NATURAL FLAVOR*  SODIUM LAURYL SULFATE  ZINC CITRATE  XANTHAN GUM  CARRAGEENAN.,3
"Tom's of Maine Whole Care Toothpaste, Wintermint (2018 formulation)",Toothpaste,Active Ingredients: SODIUM MONOFLUOROPHOSPHATE (0.14% W/V FLUORIDE ION) 0.76%; Inactive Ingredients: WATER  HYDRATED SILICA  SORBITOL  XYLITOL  GLYCERIN  NATURAL FLAVOR**  SODIUM LAURYL SULFATE  ZINC CITRATE  XANTHAN GUM  TITANIUM DIOXIDE  CARRAGEENAN.,3
"Tom's of Maine Whole Care Natural Fluoride Mouthwash, Fresh Mint (2019",Mouthwash,Active Ingredients: Sodium Fluoride (0.01% W/V Fluoride Ion) 0.02%; Inactive Ingredients: WATER  GLYCERIN  SORBITOL  ALOE BARBADENSIS LEAF JUICE*  PROPANEDIOL  XYLITOL  NATURAL FLAVOR  BENZOIC ACID  PHOSPHORIC ACID  DISODIUM PHOSPHATE,3
"Tom's of Maine Whole Care Natural Anticavity Toothpaste With Fluoride,",Toothpaste,Active Ingredients: SODIUM MONOFLUOROPHOSPHATE 0.76%; Inactive Ingredients:  ,3
Tom's of Maine Whole Care Gel Toothpaste Rating,Toothpaste,Active Ingredient: Sodium Monofluorophosphate (0.76%) (0.15% w/v Fluoride Ion). Inactive Ingredients: Sorbitol  Hydrated Silica  Water  Glycerin  Xylitol  Mentha Piperita (Peppermint) Oil and Other Natural Flavors  Sodium Lauryl Sulfate  Zinc Citrate  Xanthan Gum.,3
"Tom's of Maine Teeth + Gum Health With Fluoride Anticavity Toothpaste,",Toothpaste,Active Ingredients: Sodium Fluoride 0.24% *(0.15% w/v fluoride ion); Inactive Ingredient: WATER  SORBITOL  HYDRATED SILICA  XYLITOL  GLYCERIN  SODIUM CHLORIDE  SODIUM LAURYL SULFATE  ZINC CITRATE  NATURAL FLAVOR  XANTHAN GUM  CARRAGEENAN.,3
"Tom's of Maine Simply White Fluoride Toothpaste, Clean Mint (2019",Tooth Whitening,ACTIVE INGREDIENTS: SODIUM FLUORIDE 0.24%  INACTIVE INGREDIENTS: HYDRATED SILICA  WATER  SORBITOL  GLYCERIN  XYLITOL  SODIUM LAURYL SULFATE  NATURAL FLAVOR*  XANTHAN GUM  TITANIUM DIOXIDE  CARRAGEENAN  SODIUM HYDROXIDE,3
Tom's of Maine Simply White Clean Mint Toothpaste (2018 formulation),Tooth Whitening,Active Ingredients: Sodium Fluoride (0.15% W/V Fluoride Ion) 0.24%; Inactive Ingredients: HYDRATED SILICA  WATER  SORBITOL  GLYCERIN  XYLITOL  SODIUM LAURYL SULFATE  NATURAL FLAVOR*  XANTHAN GUM  TITANIUM DIOXIDE  CARRAGEENAN  SODIUM HYDROXIDE.,3
"Tom's of Maine Simply White Anticavity Toothpaste, Clean Mint Rating",Toothpaste,Active Ingredients: Sodium fluoride (0.15% w/v fluoride ion) %; Inactive Ingredients: WATER  SORBITOL  HYDRATED SILICA  XYLITOL  GLYCERIN  SODIUM LAURYL SULFATE  NATURAL FLAVOR*  XANTHAN GUM  SODIUM HYDROXIDE  CARRAGEENAN  TITANIUM DIOXIDE. *PEPPERMINT OIL AND OTHER NATURAL FLAVOR,3
"Tom's of Maine Natural Whole Care With Fluoride Anticavity Toothpaste,",Toothpaste,Active Ingredients: SODIUM MONOFLUOROPHOSPHATE (0.14% W/V FLUORIDE ION) 0.76%; Inactive Ingredients: WATER  HYDRATED SILICA  SORBITOL  XYLITOL  GLYCERIN  NATURAL FLAVOR**  SODIUM LAURYL SULFATE  ZINC CITRATE  XANTHAN GUM  CARRAGEENAN.,3
"Tom's of Maine Natural Sea Salt Toothpaste, Refreshing Mint (2018",Toothpaste,Active Ingredients: Sodium Fluoride (0.15% W/V Fluoride Ion) 0.24%; Inactive Ingredients: WATER  SORBITOL  HYDRATED SILICA  XYLITOL  GLYCERIN  SODIUM CHLORIDE  SODIUM LAURYL SULFATE  ZINC CITRATE  NATURAL FLAVOR  XANTHAN GUM  CARRAGEENAN.,3
"Tom's of Maine Natural Children's Toothpaste, Strawberry Silly (2019",Toothpaste,Active Ingredients: SODIUM FLUORIDE (0.02% W/V FLUORIDE ION) 0.04%; Inactive Ingredients: WATER  GLYCERIN  ALOE BARBADENSIS LEAF JUICE*  XYLITOL  SODIUM PHOSPHATE  PROPANEDIOL  BENZOIC ACID  NATURAL FLAVOR  PHOSPHORIC ACID  MENTHOL  FRAGARIA ANANASSA (STRAWBERRY) FRUIT JUICE  ANANAS SATIVUS (PINEAPPLE) FRUIT JUICE  CITRUS AURANTIUM DULCIS (ORANGE) JUICE  CITRUS LIMON (LEMON) JUICE  MANGIFERA INDICA (MANGO) JUICE  REBAUDIOSIDE A,3
"Tom's of Maine Natural Children's Gel Fluoride Toothpaste, Fruitilicious",Toothpaste,Active Ingredients: Sodium Fluoride 0.24%; Inactive Ingredients: WATER  GLYCERIN  SORBITOL  HYDRATED SILICA  PROPANEDIOL  XYLITOL  BENZYL ALCOHOL  SODIUM LAURYL SULFATE  XANTHAN GUM  NATURAL FLAVOR  CARRAGEENAN  REBAUDIOSIDE A.,3
"Tom's of Maine Natural Activated Charcoal Anticavity Toothpaste,",Toothpaste,Active Ingredients: Sodium Fluoride (0.15% W/V Fluoride Ion) 0.24%; Inactive Ingredients: HYDRATED SILICA  WATER  SORBITOL  GLYCERIN  XYLITOL  LAURYL GLUCOSIDE  SODIUM COCOYL GLUTAMATE  NATURAL FLAVOR*  BENZYL ALCOHOL  CHARCOAL POWDER  XANTHAN GUM  CARRAGEENAN  REBAUDIOSIDE A.,3
"Tom's of Maine Luminous White Toothpaste With Fluoride, Spearmint (2019",Toothpaste,Active Ingredients: Sodium Fluoride (0.15% W/V Fluoride Ion) 0.24%; Inactive Ingredients: HYDRATED SILICA  WATER  GLYCERIN  SORBITOL  XYLITOL  SODIUM LAURYL SULFATE  NATURAL FLAVOR**  XANTHAN GUM  TITANIUM DIOXIDE  CARRAGEENAN.,3
"Tom's of Maine Luminous White Natural Anticavity Toothpaste, Clean Mint",Toothpaste,Active Ingredients: Sodium Fluoride (0.15% W/V Fluoride Ion) 0.24%; Inactive Ingredients: HYDRATED SILICA  WATER  GLYCERIN  SORBITOL  XYLITOL  SODIUM LAURYL SULFATE  NATURAL FLAVOR**  XANTHAN GUM  TITANIUM DIOXIDE  CARRAGEENAN.,3
Tom's of Maine Kids Fluoride Natural Silly Strawberry Toothpaste Rating,Toothpaste,Active Ingredients: Sodium Monofluorophosphate (0.13% w/v Fluoride Ion) 0.76%; Inactive Ingredients: INACTIVE INGREDIENTS: GLYCERIN  WATER  CALCIUM CARBONATE  HYDRATED SILICA  NATURAL FLAVOR*  CARRAGEENAN  SODIUM LAURYL SULFATE  *STRAWBERRY JUICE AND OTHER NATURAL FLAVOR,3
Tom's of Maine Fruitilicious Natural Children's Gel Anticavity Fluoride,Toothpaste,Active Ingredients: Sodium Fluoride (0.14% W/V Fluoride Ion) 0.24%; Inactive Ingredients: GLYCERIN  WATER  SORBITOL  HYDRATED SILICA  PROPANEDIOL  XYLITOL  BENZYL ALCOHOL  SODIUM LAURYL SULFATE  XANTHAN GUM  NATURAL FLAVOR  CARRAGEENAN  STEVIA REBAUDIANA EXTRACT.,3
Tom's of Maine Clean & Gentle Care SLS-Free Antiplaque & Whitening,Tooth Whitening,Active Ingredient: Sodium Monofluorophosphate (0.76%) (0.13% w/v Fluoride Ion). Inactive Ingredients: Glycerin  Water  Calcium Carbonate  Hydrated Silica  Organic Aloe Barbadensis (Aloe) Leaf Juice  Xylitol  Chondrus Crispus (Carrageenan)  Acacia Senegal (Acacia) Gum  Glycyrrhizic Acid  Mentha Piperita (Peppermint) Oil.,3
Tom's of Maine Children's Silly Strawberry Toothpaste (old formulation),Toothpaste,Active Ingredients: FLUORIDE ION 0.13%  SODIUM MONOFLUOROPHOSPHATE 0.76%; Inactive Ingredients: GLYCERIN  WATER  CALCIUM CARBONATE  HYDRATED SILICA  NATURAL FLAVOR*  CARRAGEENAN  SODIUM LAURYL SULFATE,3
Tom's of Maine Children's Natural Wild Blueberry Flavor Fluoride,Toothpaste,Active Ingredients: Sodium Monofluorophosphate (0.14% w/v Fluoride Ion) 0.76%; Inactive Ingredients: INACTIVE INGREDIENTS: GLYCERIN  WATER  CALCIUM CARBONATE  HYDRATED SILICA  NATURAL FLAVOR  CARRAGEENAN  SODIUM LAURYL SULFATE  BENZYL ALCOHOL  REBAUDIOSIDE A,3
"Tom's of Maine Children's Natural Fluoride Toothpaste, Outrageous Orange",Toothpaste,Active Ingredients: SODIUM MONOFLUOROPHOSPHATE (0.13% W/V FLUORIDE ION) 0.76%; Inactive Ingredients: GLYCERIN  WATER  CALCIUM CARBONATE  HYDRATED SILICA  NATURAL FLAVOR*  CARRAGEENAN  SODIUM LAURYL SULFATE,3
Tom's of Maine Children's Natural Anticavity Fluoride Watermelon,Toothpaste,Active Ingredients: Sodium Monofluorophosphate (0.14% w/v Fluoride Ion) 0.76%; Inactive Ingredients: INACTIVE INGREDIENTS: GLYCERIN  WATER  CALCIUM CARBONATE  HYDRATED SILICA  NATURAL FLAVOR  SODIUM LAURYL SULFATE  CARRAGEENAN  BENZYL ALCOHOL  REBAUDIOSIDE A,3
"Tom's of Maine Children's Fluoride Toothpaste, Outrageous Orange Mango,",Baby Toothpaste,Active Ingredients: Sodium monofluorophosphate (0.14% w/v fluoride ion) .76%; Inactive Ingredients: GLYCERIN  WATER  CALCIUM CARBONATE  HYDRATED SILICA  BENZYL ALCOHOL  SODIUM LAURYL SULFATE  CARRAGEENAN  NATURAL FLAVOR  CITRUS LIMON (LEMON) JUICE  MANGIFERA INDICA (MANGO) JUICE  CITRUS AURANTIUM DULCIS (ORANGE) JUICE  ANANAS SATIVUS (PINEAPPLE) FRUIT JUICE  FRAGARIA ANANASSA (STRAWBERRY) FRUIT JUICE.,3
"Tom's of Maine Children's Anticavity Fluoride Rinse, Silly Strawberry",Mouthwash,Active Ingredients: SODIUM FLUORIDE (0.02% W/V FLUORIDE ION) 0.04%; Inactive Ingredients: WATER  GLYCERIN  ALOE BARBADENSIS LEAF JUICE*  XYLITOL  SODIUM PHOSPHATE  PROPANEDIOL  BENZOIC ACID  NATURAL FLAVOR  PHOSPHORIC ACID  MENTHOL  FRAGARIA ANANASSA (STRAWBERRY) FRUIT JUICE  ANANAS SATIVUS (PINEAPPLE) FRUIT JUICE  CITRUS AURANTIUM DULCIS (ORANGE) JUICE  CITRUS LIMON (LEMON) JUICE  MANGIFERA INDICA (MANGO) JUICE  REBAUDIOSIDE A,3
"Tom's of Maine Anticavity Toothpaste, Spearmint (2018 formulation) Rating",Toothpaste,Active Ingredients: SODIUM MONOFLUOROPHOSPHATE (0.13% W/V FLUORIDE ION) 0.76%; Inactive Ingredients: GLYCERIN  WATER  CALCIUM CARBONATE  HYDRATED SILICA  XYLITOL  NATURAL FLAVOR**  SODIUM LAURYL SULFATE  CARRAGEENAN  ZINC CITRATE  SODIUM BICARBONATE  BENZYL ALCOHOL.,3
"Tom's of Maine Anticavity Toothpaste, Blueberry, Blueberry Rating",Toothpaste,Active Ingredient: Sodium Monofluorophosphate 0.76% (0.14% w/v Fluoride ion); Inactive Ingredients: GLYCERIN  WATER  CALCIUM CARBONATE  HYDRATED SILICA  NATURAL FLAVOR  CARRAGEENAN  SODIUM LAURYL SULFATE  BENZYL ALCOHOL  REBAUDIOSIDE A.,3
Tom's of Maine Anticavity Baking Soda Fluoride Toothpaste Peppermint,Toothpaste,Active Ingredient: Sodium Monofluorophosphate (0.76%) (0.15% w/v Fluoride Ion). Inactive Ingredients: Calcium Carbonate  Water  Glycerin  Sodium Bicarbonate  Chondrus Crispus (Carrageenan)  Mentha Piperita (Peppermint) Oil  Xylitol  Sodium Lauryl Sulfate.,3
"Tom's of Maine Activated Charcoal Anticavity Toothpaste Peppermint,",Toothpaste,ACTIVE INGREDIENTS:SODIUM FLUORIDE (0.24%) INACTIVE INGREDIENTS: HYDRATED SILICA  WATER  SORBITOL  GLYCERIN  XYLITOL  LAURYL GLUCOSIDE  SODIUM COCOYL GLUTAMATE  NATURAL FLAVOR*  BENZYL ALCOHOL  CHARCOAL POWDER  XANTHAN GUM  CARRAGEENAN  REBAUDIOSIDE A.,3
Tom's Of Maine Whole Care Fluoride Toothpaste Cinnamon-Clove Rating,Toothpaste,Active Ingredient: Sodium Monofluorophosphate (0.76%) (0.13% w/v Fluoride Ion). Inactive Ingredients: Glycerin  Water  Calcium Carbonate  Hydrated Silica  Xylitol  Chondrus Crispus (Carrageenan)  Sodium Lauryl Sulfate  Sodium Bicarbonate  Zinc Citrate  Cinnamomum Cassia (Cinnamon) Leaf Oil and Other Natural Flavors.,3
"Therabreath Dentist Formulated Anticavity / Fluoride Oral Rinse, Wacky",Mouthwash,Active Ingredients: Sodium Fluoride (0.02% w/v fluoride ion) 0.05%; Inactive Ingredients: WATER  GLYCERIN  SODIUM BENZOATE  FLAVOR (ORGANIC)  XYLITOL  CITRIC ACID  SUCRALOSE  SODIUM CITRATE,3
"Therabreath Anticavity Oral Rinse, Sparkling Mint Rating",Mouthwash,Active Ingredients: Sodium Fluoride (0.02% w/v fluoride ion) 0.05%; Inactive Ingredients: WATER  GLYCERIN  PEG-40 HYDROGENATED CASTOR OIL  CITRIC ACID  SODIUM HYDROXIDE  SODIUM CHLORITE  MENTHOL  CITRUS LEMON PEEL OIL  MENTHA PIPERITA OIL  SODIUM BENZOATE  SUCRALOSE  XYLITOL  SODIUM BICARBONATE,3
"Therabreath Anti Cavity Oral Rinse for Kids!, Strawberry Splash,",Mouthwash,Active Ingredients: Sodium Fluoride (0.02% w/v fluoride ion) 0.05%; Inactive Ingredients: WATER  GLYCERIN  SODIUM BENZOATE  FLAVOR  XYLITOL  CITRIC ACID  SUCRALOSE  SODIUM CITRATE,3
"TheraBreath For Kids! Anticavity Oral Rinse, Gorilla Grape (2019",Mouthwash,Active Ingredients: Sodium Fluoride 0.05%; Inactive Ingredients: INACTIVE INGREDIENTS: WATER  GLYCERIN  SODIUM BENZOATE  FLAVOR (ORGANIC)  XYLITOL  CITRIC ACID  SUCRALOSE  SODIUM CITRATE,3
"TheraBreath Dentist Formulated Healthy Smile Anticavity Oral Rinse,",Mouthwash,Active Ingredients: Sodium Fluoride 0.05%; Inactive Ingredients: WATER  GLYCERIN  PEG-40 HYDROGENATED CASTOR OIL  CITRIC ACID  SODIUM HYDROXIDE  SODIUM CHLORITE  MENTHOL  CITRUS LEMON PEEL OIL  MENTHA PIPERITA OIL  SODIUM BENZOATE  SUCRALOSE  XYLITOL  SODIUM BICARBONATE,3
"The Natural Dentist, Charcoal Whitening Fluoride Toothpaste, Coconut",Toothpaste,"Active Ingredients: Sodium fluoride
(0.14% w/v fluoride ion) 0.24%; Inactive Ingredients:   SORBITOL  WATER  HYDRATED SILICA  XYLITOL  GLYCERIN  ALOE BARBADENSIS LEAF EXTRACT  COCAMIDOPROPYL BETAINE  SODIUM COCOYL GLYCINATE  CELLULOSE GUM  NATURAL FLAVORS  COCOS NUCIFERA (COCONUT) OIL  STEVIOSIDE  ACTIVATED CHARCOAL POWDER  ECHINACEA PURPUREA EXTRACT  HYDRASTIS CANADENSIS (GOLDENSEAL) EXTRACT  CALENDULA OFFICINALIS EXTRACT  ZINC CITRATE  GRAPE SEED EXTRACT",3
"The Natural Dentist Cocomint Charcoal Whitening Fluoride Toothpaste,",Toothpaste,Active Ingredients: Sodium Fluoride (0.15% W/V Fluoride Ion) 0.24%; Inactive Ingredients: SORBITOL  HYDRATED SILICA  GLYCERIN  XYLITOL  WATER  CHARCOAL POWDER  COCAMIDOPROPYL BETAINE  SODIUM COCOYL GLYCINATE  FLAVOR  CELLULOSE GUM  XANTHAN GUM  CITRUS GRANDIS (GRAPEFRUIT) SEED EXTRACT  ALOE BARBADENSIS LEAF JUICE.,3
"The Natural Dentist Cavity Zapper Fluoride Gel Toothpaste, Groovy Grape",Toothpaste,Active Ingredients: Sodium Fluoride (0.15% W/V Fluoride Ion) 0.24%; Inactive Ingredients: VEGETABLE GLYCERIN  PURIFIED WATER  SORBITOL  HYDRATED SILICA  XYLITOL  ALOE BARBADENSIS LEAF JUICE  COCAMIDOPROPYL BETAINE  SODIUM COCOYL GLYCINATE  CELLULOSE GUM  FLAVOR  XANTHAN GUM  CITRUS GRANDIS (GRAPEFRUIT) SEED EXTRACT  MICA  STEVIA REBAUDIANA EXTRACT  TITANIUM DIOXIDE.,3
